manufacturer_id,manufacturer_name,revenue_million,profit_margin_percent,operational_efficiency,compliance_score,customer_rating,debt_to_equity_ratio,sustainability_index,innovation_index,delivery_timeliness,after_sales_service_rating,defect_rate_percent,capacity_utilization,on_time_delivery_rate,warranty_claim_rate,regulatory_violation_count,certifications_count,contract_breach_count,legal_dispute_count,region_risk_index,market_share_percent,employee_count,training_hours_per_employee,it_system_maturity,supplier_diversity,supply_chain_resilience,carbon_intensity,renewable_energy_ratio,it_incident_rate,data_quality_score,digitization_level,average_lead_time_days,currency_volatility_index,partnership_years,trust_score,trust_status
5884,Manufacturer_5884,497.866,10.41,0.53,45.832,3.032,2.12,24.01,38.697,99.361,4.172,8.9,78.128,99.18,2.24,7,16,3,0,43.866,5.03,767,96.572,4.634,86.337,76.292,195.906,8.09,9.99,88.999,63.771,51,11.315,14,0.553,FAIR
5885,Manufacturer_5885,245.29,27.5,0.73,98.149,2.082,2.9,24.397,68.184,43.581,2.907,1.15,96.274,80.47,0.7,8,4,4,1,45.426,2.54,4773,99.316,1.89,9.737,4.006,63.103,8.73,3.11,51.163,54.415,36,70.453,29,0.731,EXCELLENT
5886,Manufacturer_5886,248.084,11.13,0.83,78.055,3.524,2.62,15.092,33.715,14.832,4.441,0.8,98.096,90.0,0.19,8,16,3,1,76.486,9.57,914,37.777,3.419,61.415,86.737,12.349,92.01,5.49,64.326,75.495,15,76.684,27,0.659,GOOD
5887,Manufacturer_5887,287.267,25.63,0.65,58.311,3.608,0.35,72.667,32.602,7.383,4.679,9.75,60.572,99.06,0.53,7,19,3,0,52.418,7.54,2145,56.684,3.442,57.733,22.448,334.831,53.54,5.53,71.093,28.231,22,90.996,12,0.55,FAIR
5888,Manufacturer_5888,459.21,15.48,0.66,80.104,3.286,1.42,65.424,42.5,42.056,4.867,8.05,84.153,90.54,0.43,3,7,3,2,46.023,13.75,3403,79.48,4.574,89.534,73.433,304.941,84.29,8.0,91.73,62.837,39,35.956,5,0.725,EXCELLENT
5889,Manufacturer_5889,402.401,20.35,0.56,57.395,2.332,2.11,29.229,99.086,80.909,3.916,4.18,91.662,93.35,0.91,3,5,4,0,51.337,14.28,1333,91.745,3.151,43.751,27.563,113.32,34.12,6.98,97.428,80.833,35,77.168,1,0.595,FAIR
5890,Manufacturer_5890,231.054,33.02,0.71,21.378,4.265,1.73,89.214,9.124,43.884,3.045,0.39,78.245,61.78,4.53,9,8,2,1,45.413,6.77,1720,75.47,1.726,78.578,95.272,79.092,88.78,2.1,88.49,80.162,40,90.258,8,0.604,GOOD
5891,Manufacturer_5891,362.163,6.12,0.99,63.455,4.067,2.21,55.229,29.465,14.108,3.163,9.34,91.071,67.55,0.84,7,6,1,0,4.056,7.86,3656,92.327,1.135,73.527,93.64,213.698,63.4,9.72,69.906,45.48,11,86.852,3,0.683,GOOD
5892,Manufacturer_5892,297.255,20.01,0.64,70.015,3.184,2.93,6.902,29.2,48.871,3.697,7.96,71.322,87.15,1.05,8,2,2,2,53.031,1.9,4495,17.98,3.097,69.089,49.116,236.241,25.72,0.87,63.753,23.019,10,26.447,8,0.697,GOOD
5893,Manufacturer_5893,251.26,30.63,0.77,98.497,3.142,1.09,6.145,97.45,33.737,3.726,6.11,75.964,96.07,3.1,9,5,3,0,85.618,6.11,731,22.096,2.601,41.969,0.598,223.772,65.51,7.57,55.139,33.843,24,33.893,15,0.674,GOOD
5894,Manufacturer_5894,104.235,22.64,0.87,23.263,2.468,2.34,14.319,40.718,50.187,4.377,7.94,46.04,62.53,2.74,3,2,1,1,98.62,8.4,545,65.873,2.254,96.99,3.819,131.256,61.81,8.85,78.652,74.136,7,75.415,12,0.486,FAIR
5895,Manufacturer_5895,237.329,13.31,0.51,60.968,4.261,0.37,21.126,56.697,39.114,2.255,6.32,62.917,92.38,4.2,7,10,1,1,57.631,6.84,4055,77.582,4.811,55.094,21.538,443.664,61.1,2.91,63.862,44.863,57,78.22,17,0.537,FAIR
5896,Manufacturer_5896,130.451,16.93,0.95,27.852,3.799,2.62,88.744,19.813,64.789,3.7,6.77,40.833,67.45,1.23,5,2,1,0,46.256,0.8,4158,92.264,4.926,5.341,42.572,135.037,86.32,6.72,71.884,51.933,48,41.5,13,0.61,GOOD
5897,Manufacturer_5897,458.273,25.41,0.69,31.92,2.257,2.36,77.845,1.271,80.362,3.046,9.06,84.776,77.82,2.47,5,13,2,1,39.942,6.17,3043,44.594,3.701,48.227,25.177,293.679,47.79,0.1,50.578,88.445,46,69.677,3,0.572,FAIR
5898,Manufacturer_5898,174.349,31.72,0.93,68.837,3.134,1.61,20.172,33.927,88.645,4.502,4.13,64.062,93.76,0.63,2,15,3,1,6.302,14.64,4517,35.88,3.587,57.354,69.785,180.99,95.17,1.06,62.383,93.518,19,13.723,23,0.816,EXCELLENT
5899,Manufacturer_5899,476.609,6.23,0.52,38.525,4.711,2.48,24.849,63.903,74.129,3.056,5.33,93.93,66.86,2.98,9,12,3,0,15.68,3.93,3094,35.771,2.226,48.8,50.844,211.526,61.29,6.82,90.447,0.498,29,96.912,16,0.538,FAIR
5900,Manufacturer_5900,271.197,7.15,0.57,79.934,3.357,2.03,63.679,69.154,35.502,3.403,7.83,46.222,86.21,3.05,0,14,1,0,70.891,8.16,3039,47.964,1.289,81.539,45.692,295.663,56.95,0.57,85.39,77.932,27,22.334,29,0.574,FAIR
5901,Manufacturer_5901,319.457,14.75,0.66,61.136,2.975,1.7,87.152,75.388,44.846,2.683,2.78,41.317,93.18,4.25,4,13,2,1,92.432,9.91,3428,81.238,2.067,14.125,78.801,383.735,68.86,1.38,80.06,21.403,5,98.111,24,0.508,FAIR
5902,Manufacturer_5902,276.041,11.98,0.67,37.457,3.931,2.84,31.673,86.066,64.177,2.887,6.05,62.5,85.07,1.72,8,8,4,2,11.947,11.93,2818,42.273,1.759,73.928,22.3,467.174,3.87,2.61,96.97,6.266,20,64.632,1,0.651,GOOD
5903,Manufacturer_5903,73.397,12.95,0.92,59.503,2.609,0.48,52.55,11.562,21.983,3.667,3.56,98.411,61.12,1.56,1,3,4,2,94.651,2.57,4274,26.212,4.728,5.451,45.373,61.051,86.96,6.71,86.167,55.935,15,5.44,25,0.529,FAIR
5904,Manufacturer_5904,194.152,11.64,0.51,20.071,3.571,2.98,89.038,8.279,70.176,3.278,0.6,98.218,86.21,4.77,0,10,0,1,44.548,6.73,3598,65.217,2.927,82.875,45.826,126.099,39.65,3.74,78.677,18.434,25,20.579,10,0.535,FAIR
5905,Manufacturer_5905,58.582,10.87,0.82,89.019,4.009,0.55,77.063,78.769,64.979,2.605,1.63,80.78,67.31,2.31,3,18,1,1,30.131,10.72,2277,60.637,1.119,20.295,80.58,201.349,6.35,8.11,90.158,37.613,8,21.263,25,0.654,GOOD
5906,Manufacturer_5906,315.247,8.92,0.57,21.014,4.565,1.49,89.151,43.575,65.649,3.422,1.22,55.212,67.2,1.52,4,5,2,1,15.048,14.79,2262,94.528,1.782,35.581,11.743,156.587,15.19,7.67,86.434,93.893,56,4.291,25,0.645,GOOD
5907,Manufacturer_5907,228.968,33.02,0.91,20.561,4.078,0.77,27.807,94.712,33.333,2.496,5.53,68.823,75.66,3.07,2,12,2,2,77.147,5.16,771,37.394,4.095,94.122,90.887,251.948,21.53,3.04,67.244,49.485,35,48.783,29,0.528,FAIR
5908,Manufacturer_5908,391.213,9.33,0.89,68.92,3.153,0.89,69.093,94.348,60.157,4.645,1.29,98.544,90.91,0.8,9,16,4,1,30.153,13.62,980,91.465,2.634,58.483,6.177,150.659,14.54,2.31,64.615,50.812,39,49.043,7,0.75,EXCELLENT
5909,Manufacturer_5909,118.031,11.13,0.75,97.882,4.303,1.93,11.401,14.165,19.773,4.773,5.47,87.915,63.9,1.99,9,6,4,0,49.379,0.92,1252,21.678,4.849,27.096,70.016,452.414,83.41,4.22,78.968,48.789,9,66.29,15,0.598,FAIR
5910,Manufacturer_5910,90.637,12.39,0.61,88.475,4.695,0.2,61.621,69.122,18.97,2.679,7.37,80.085,79.46,2.35,7,8,3,0,78.007,0.2,3956,61.964,3.985,36.958,11.719,298.714,26.33,0.0,76.143,1.709,9,35.44,15,0.674,GOOD
5911,Manufacturer_5911,209.103,32.99,0.82,40.162,3.433,2.83,30.403,6.711,76.852,2.157,6.36,95.733,95.57,4.43,7,6,1,0,86.085,11.6,1445,30.875,3.555,79.585,73.847,389.986,95.11,9.62,89.608,6.134,17,55.465,19,0.609,GOOD
5912,Manufacturer_5912,464.027,27.67,0.58,35.733,2.014,0.91,70.148,40.341,37.956,4.781,7.52,81.691,79.3,3.66,8,11,4,2,3.155,12.02,785,84.009,4.542,24.529,7.126,208.544,77.65,8.5,63.231,38.604,39,58.711,29,0.335,FAIR
5913,Manufacturer_5913,358.107,28.69,0.6,70.089,4.643,0.89,14.187,84.171,54.46,2.936,4.97,57.729,72.46,2.02,7,4,0,0,19.705,8.45,4669,58.384,2.898,48.061,69.263,247.104,83.94,4.73,70.04,83.216,36,60.136,26,0.657,GOOD
5914,Manufacturer_5914,215.273,8.14,0.81,85.811,2.496,2.6,66.558,46.096,29.274,2.564,7.41,73.774,71.14,2.38,4,7,2,2,45.082,0.54,641,14.352,3.493,36.362,39.956,23.115,35.17,8.68,93.403,14.41,13,79.833,11,0.639,GOOD
5915,Manufacturer_5915,263.463,30.09,1.0,48.966,2.379,2.32,70.852,3.361,23.586,4.758,7.94,56.047,99.53,4.72,9,9,3,1,4.613,10.95,603,72.342,3.768,35.539,51.166,142.939,93.98,5.47,89.797,95.345,56,9.279,19,0.559,FAIR
5916,Manufacturer_5916,51.264,17.25,0.95,54.588,2.923,2.05,85.716,24.033,77.987,4.648,2.58,74.018,64.31,4.2,5,7,2,2,27.389,11.32,2664,80.36,1.693,23.986,53.074,238.489,51.95,7.1,51.48,70.871,40,0.539,11,0.643,GOOD
5917,Manufacturer_5917,492.442,12.88,0.8,29.239,3.14,0.52,68.708,8.637,79.418,2.159,8.58,97.709,76.47,0.68,1,13,4,1,34.372,5.1,2657,28.708,1.51,8.219,43.46,359.104,97.25,0.77,72.348,78.708,44,75.189,9,0.561,FAIR
5918,Manufacturer_5918,336.54,22.27,0.77,32.226,4.398,2.33,52.286,40.824,83.629,2.623,9.37,70.368,89.98,1.86,3,17,2,2,12.156,10.62,4456,90.087,2.077,21.104,24.372,243.522,12.6,0.03,83.849,8.75,18,79.101,13,0.675,GOOD
5919,Manufacturer_5919,149.848,29.67,1.0,65.468,3.168,1.15,78.416,69.67,85.445,4.438,7.34,70.369,72.28,2.37,5,2,3,1,97.762,8.63,3847,92.801,2.949,35.55,39.414,479.215,80.93,0.24,71.131,74.457,20,94.973,2,0.675,GOOD
5920,Manufacturer_5920,297.046,28.36,0.77,28.212,2.146,2.98,28.443,66.036,41.138,2.802,9.72,56.986,93.77,1.09,8,9,1,0,16.862,6.49,1716,50.908,1.223,9.976,47.23,66.635,22.09,2.54,92.456,62.436,42,82.656,6,0.596,FAIR
5921,Manufacturer_5921,63.646,31.7,0.71,36.164,3.908,2.05,67.747,71.894,80.897,4.005,0.74,53.534,84.63,0.73,2,2,0,1,8.817,5.62,589,66.963,2.373,99.988,44.023,314.096,18.23,6.99,90.411,15.844,9,51.67,7,0.734,EXCELLENT
5922,Manufacturer_5922,483.26,32.84,0.95,38.774,4.014,2.52,72.453,38.382,34.593,2.12,1.59,46.578,78.44,1.66,0,9,3,1,12.471,4.46,2149,11.189,1.625,33.215,46.376,168.521,84.44,2.44,77.107,29.313,40,55.903,9,0.725,EXCELLENT
5923,Manufacturer_5923,95.645,12.14,0.62,55.514,4.443,2.23,39.254,26.528,5.252,4.525,9.04,79.682,97.0,3.34,9,18,4,0,56.142,3.21,2563,92.941,2.009,33.16,88.691,202.501,97.41,8.81,86.221,59.478,26,26.477,15,0.504,FAIR
5924,Manufacturer_5924,327.535,17.72,0.55,23.649,3.197,1.82,98.897,5.693,68.934,3.267,0.41,73.957,74.99,4.8,1,10,0,2,59.819,9.27,4833,41.83,1.99,90.166,21.785,390.539,64.98,8.94,76.121,16.554,26,14.803,13,0.498,FAIR
5925,Manufacturer_5925,130.273,5.44,0.82,59.982,2.258,2.18,35.609,94.158,19.896,3.41,5.92,70.898,98.63,4.88,5,3,1,2,50.85,7.73,3343,98.278,3.157,15.947,36.407,331.975,60.58,5.74,54.385,93.075,51,54.171,8,0.556,FAIR
5926,Manufacturer_5926,361.605,31.38,0.55,94.294,3.659,1.83,8.449,11.828,45.147,4.425,2.76,96.188,62.89,4.39,4,14,3,0,98.096,5.3,981,41.122,1.788,9.197,91.807,226.811,20.63,4.29,85.791,61.105,45,21.957,26,0.7,EXCELLENT
5927,Manufacturer_5927,390.642,9.64,0.69,21.957,2.363,0.25,30.347,17.824,16.387,3.363,4.61,78.512,61.57,3.58,5,6,1,1,40.215,3.38,3628,52.314,1.771,33.025,70.531,326.119,10.09,6.57,79.079,65.488,51,71.674,22,0.504,FAIR
5928,Manufacturer_5928,339.976,30.84,0.71,70.479,2.051,1.1,9.944,2.5,39.154,2.312,3.92,61.62,63.27,0.47,5,17,4,1,31.386,8.43,2277,96.166,4.479,89.025,68.508,420.581,48.65,9.62,94.392,20.087,51,77.474,25,0.528,FAIR
5929,Manufacturer_5929,311.105,14.88,0.77,86.867,4.336,1.02,33.93,31.717,88.487,3.513,1.96,55.429,63.4,0.18,0,19,4,1,49.82,12.26,281,70.652,3.23,39.447,38.936,127.642,33.65,0.93,55.184,66.272,42,59.737,3,0.806,EXCELLENT
5930,Manufacturer_5930,447.31,16.04,1.0,44.997,3.21,2.17,12.787,81.885,61.315,3.37,5.9,68.589,69.28,0.22,1,12,1,2,97.323,7.18,3541,59.539,2.911,53.158,27.823,248.061,14.28,3.78,73.168,15.399,50,88.646,25,0.621,GOOD
5931,Manufacturer_5931,48.527,6.17,0.61,30.521,3.575,1.77,43.953,33.225,14.814,3.35,2.11,59.384,76.3,0.59,4,18,1,2,2.257,10.6,4373,69.046,3.993,99.482,20.9,497.486,86.52,3.1,57.288,73.219,25,51.456,19,0.572,FAIR
5932,Manufacturer_5932,172.148,14.81,0.69,23.467,3.989,1.87,77.798,66.598,72.55,2.578,4.13,60.331,92.46,2.37,5,15,2,1,1.512,11.47,2591,69.891,1.634,37.757,11.047,28.131,64.53,8.09,94.386,46.15,11,76.928,20,0.57,FAIR
5933,Manufacturer_5933,131.661,31.65,0.57,71.512,3.203,2.56,6.744,96.554,84.784,2.492,7.73,81.45,75.62,0.19,8,4,2,1,18.119,13.89,4353,50.793,2.199,79.407,85.142,248.591,32.81,1.8,72.498,98.502,8,88.763,29,0.649,GOOD
5934,Manufacturer_5934,494.127,5.77,0.8,64.179,2.153,1.62,56.311,89.253,16.639,4.334,6.73,57.42,65.06,1.84,1,5,4,1,22.197,11.41,4725,22.998,2.835,68.644,48.932,478.032,63.7,0.66,91.108,39.987,57,29.208,19,0.637,GOOD
5935,Manufacturer_5935,200.801,17.19,0.86,38.344,2.758,0.73,4.383,17.997,74.41,3.858,6.53,40.924,61.24,4.76,8,13,2,2,8.017,14.94,3664,89.878,4.256,91.982,76.48,296.771,26.94,7.51,87.943,69.847,13,86.59,12,0.512,FAIR
5936,Manufacturer_5936,368.98,5.94,0.74,86.529,2.583,0.14,88.461,35.921,54.913,2.019,5.05,61.077,82.31,2.85,3,9,3,0,2.888,12.84,4425,84.689,1.624,51.333,72.422,250.527,56.1,6.95,93.704,32.21,19,70.067,20,0.672,GOOD
5937,Manufacturer_5937,345.515,16.13,0.62,78.841,4.932,0.56,92.138,75.114,60.426,4.506,1.97,95.924,69.25,3.07,2,10,1,2,73.806,6.2,4720,26.787,4.811,82.336,8.663,229.287,71.28,1.35,97.772,59.054,40,17.965,7,0.642,GOOD
5938,Manufacturer_5938,113.92,10.18,0.81,42.114,4.219,0.19,49.236,97.766,93.902,2.364,4.51,79.503,74.44,2.5,3,19,4,1,84.023,2.84,783,56.989,2.486,35.938,94.354,295.629,41.74,3.57,71.472,12.424,13,36.91,15,0.592,FAIR
5939,Manufacturer_5939,127.109,12.57,0.77,80.269,3.355,0.79,76.923,71.593,3.656,4.213,4.75,70.962,69.68,4.91,5,1,0,0,0.651,4.08,1761,38.934,4.948,59.176,55.352,353.427,15.72,0.69,66.016,98.961,7,40.623,20,0.638,GOOD
5940,Manufacturer_5940,147.829,31.33,0.59,39.6,2.19,1.94,59.291,25.221,63.879,2.288,2.11,66.488,76.22,0.92,5,7,1,2,14.341,1.22,1080,20.971,3.231,4.439,42.578,302.978,93.82,3.03,92.674,57.319,56,99.612,25,0.637,GOOD
5941,Manufacturer_5941,211.452,18.08,0.7,74.021,2.348,0.54,34.066,13.282,8.149,4.914,6.06,90.772,98.92,4.88,5,12,3,2,1.684,7.92,67,64.236,2.616,45.768,12.013,52.406,41.36,7.04,89.166,24.356,38,21.951,13,0.732,EXCELLENT
5942,Manufacturer_5942,124.819,13.21,0.72,29.484,4.439,0.34,24.514,49.516,78.959,4.702,5.18,47.42,98.92,2.39,1,2,2,1,40.733,14.24,3533,64.286,3.298,45.889,53.889,250.319,42.08,6.76,64.254,5.7,19,67.675,1,0.645,GOOD
5943,Manufacturer_5943,19.629,22.68,0.99,75.379,4.836,2.92,75.86,19.295,89.613,2.549,3.34,58.509,88.52,4.63,5,15,3,0,47.558,10.07,1657,35.212,2.543,87.302,21.26,476.11,35.27,3.9,97.942,46.554,45,37.598,17,0.687,GOOD
5944,Manufacturer_5944,440.903,9.26,0.92,39.102,2.094,2.99,42.998,22.761,8.653,2.025,2.15,74.04,69.46,3.24,3,15,3,0,97.583,11.33,2886,44.165,2.079,15.797,11.514,225.011,9.84,0.65,88.967,83.605,28,28.827,26,0.579,FAIR
5945,Manufacturer_5945,483.149,12.78,0.87,65.798,4.731,1.95,92.024,63.443,2.584,2.179,1.51,79.939,94.16,1.09,2,14,1,1,75.374,0.36,1695,62.845,3.007,8.099,18.432,293.641,3.33,4.17,76.236,46.839,52,28.412,26,0.761,EXCELLENT
5946,Manufacturer_5946,177.369,21.39,0.94,33.797,3.142,0.41,97.569,51.484,95.567,4.426,8.82,59.127,60.43,4.0,4,17,2,0,19.865,5.91,1163,48.402,2.179,46.502,98.882,225.407,55.43,8.32,57.153,5.889,13,50.264,15,0.615,GOOD
5947,Manufacturer_5947,175.868,12.13,0.87,78.077,2.641,2.48,21.039,12.069,92.653,2.23,9.4,88.32,80.59,0.75,0,2,4,2,72.883,9.12,3661,49.339,4.705,11.219,52.185,20.056,58.41,1.54,99.54,5.133,28,34.031,19,0.725,EXCELLENT
5948,Manufacturer_5948,13.475,25.37,0.95,24.87,2.307,1.66,56.106,15.368,92.375,4.334,8.21,59.18,95.08,4.08,4,10,1,0,19.051,14.9,4796,26.573,2.678,99.499,26.722,72.67,11.44,4.69,61.651,27.397,11,41.555,29,0.587,FAIR
5949,Manufacturer_5949,343.323,19.74,0.53,33.233,4.315,0.63,53.693,1.943,93.969,4.459,5.98,41.915,76.75,0.27,6,15,1,0,15.953,11.66,2039,65.61,2.319,58.019,84.39,135.679,52.75,5.33,78.44,16.407,10,9.815,14,0.671,GOOD
5950,Manufacturer_5950,414.466,28.16,0.73,34.731,3.407,1.77,86.81,21.966,50.01,2.921,9.62,70.555,69.81,0.8,7,14,2,2,83.442,6.94,1785,95.515,2.705,14.471,81.95,305.81,88.59,3.13,55.592,63.407,54,50.542,26,0.487,FAIR
5951,Manufacturer_5951,81.838,33.45,0.87,23.307,4.497,0.21,69.098,88.731,97.69,4.205,4.73,99.708,85.04,1.86,3,3,1,2,45.539,9.79,787,52.21,2.713,95.27,44.743,236.533,36.34,6.38,85.142,0.06,52,61.747,29,0.648,GOOD
5952,Manufacturer_5952,88.237,8.47,0.79,79.601,2.678,2.92,60.738,79.303,89.231,4.461,0.54,59.86,92.73,0.42,4,7,2,2,44.317,7.12,255,38.763,3.559,22.721,28.081,449.166,4.45,5.91,64.695,67.995,37,85.934,10,0.73,EXCELLENT
5953,Manufacturer_5953,397.141,15.04,0.59,98.476,4.036,2.5,67.902,41.478,9.766,4.342,3.8,58.948,86.77,4.11,0,5,2,1,24.549,9.75,1685,17.255,2.436,34.413,67.944,266.586,29.77,1.96,77.149,17.647,30,17.095,1,0.665,GOOD
5954,Manufacturer_5954,311.982,14.59,0.67,82.272,2.354,0.86,38.946,74.193,81.271,2.575,1.87,69.223,70.11,2.31,7,10,1,2,54.93,14.03,2639,96.354,2.868,81.044,65.292,442.739,55.93,7.07,85.9,42.714,16,71.542,7,0.579,FAIR
5955,Manufacturer_5955,31.982,9.54,0.66,88.851,2.269,1.31,96.029,40.697,71.244,3.348,6.95,50.753,65.02,3.13,6,16,1,1,34.779,13.36,2501,62.635,3.059,76.448,81.519,245.688,74.72,1.93,68.339,29.214,36,16.807,13,0.62,GOOD
5956,Manufacturer_5956,315.048,29.31,0.63,20.481,2.4,1.25,5.763,79.21,13.41,2.205,3.03,76.111,70.95,0.6,1,11,1,0,58.17,13.07,1921,14.747,2.813,30.441,41.36,356.836,81.12,3.87,55.285,67.272,13,56.517,22,0.499,FAIR
5957,Manufacturer_5957,161.37,27.8,0.67,29.43,4.427,2.6,2.913,18.195,73.792,3.576,4.75,65.277,65.74,0.13,2,17,4,2,28.061,6.35,3186,59.437,1.927,5.871,62.967,229.248,33.07,2.42,91.907,78.771,48,34.57,5,0.619,GOOD
5958,Manufacturer_5958,190.675,19.53,0.76,64.722,3.967,1.13,41.559,15.252,48.492,3.327,9.35,64.168,98.34,4.91,0,10,3,0,7.456,6.05,956,92.799,1.131,83.339,2.645,368.023,4.72,7.56,89.904,67.679,24,67.375,25,0.629,GOOD
5959,Manufacturer_5959,387.168,21.13,0.93,98.23,2.498,0.24,15.458,7.794,85.382,4.708,9.93,82.126,74.72,0.81,9,1,2,1,60.575,5.11,4761,10.172,2.715,58.043,0.89,495.915,48.34,0.14,96.339,94.303,8,25.644,23,0.682,GOOD
5960,Manufacturer_5960,407.358,6.79,0.87,72.857,3.154,0.72,54.48,24.181,81.88,2.054,5.4,51.165,98.7,4.17,5,10,2,0,69.385,12.1,2072,11.252,4.164,21.26,89.916,218.063,75.13,5.38,87.637,33.096,33,59.988,1,0.673,GOOD
5961,Manufacturer_5961,206.175,21.67,0.92,49.931,4.291,0.73,0.901,14.632,94.233,3.591,2.83,99.92,83.06,3.24,2,17,1,1,69.688,0.47,1577,74.373,2.37,5.412,16.214,108.11,53.58,4.7,80.826,22.671,11,49.712,3,0.727,EXCELLENT
5962,Manufacturer_5962,474.105,28.74,0.94,31.692,2.857,2.85,45.968,79.864,7.528,4.197,4.45,72.844,87.62,4.05,2,15,4,0,32.081,9.39,4392,80.95,2.941,36.335,78.32,11.031,63.61,4.96,90.133,54.182,43,45.384,15,0.523,FAIR
5963,Manufacturer_5963,209.167,22.21,0.71,32.227,4.764,2.78,29.492,23.997,71.025,3.392,8.77,50.705,96.39,3.05,4,18,4,0,4.73,5.21,1433,86.539,2.326,8.4,87.458,496.558,88.86,3.13,73.166,65.331,30,20.296,28,0.665,GOOD
5964,Manufacturer_5964,388.2,12.96,0.67,49.02,4.744,0.97,20.236,51.621,37.707,2.714,2.46,44.975,99.75,2.01,3,10,3,1,3.251,12.01,582,60.78,3.625,23.384,51.847,405.566,72.97,7.38,85.458,61.108,33,45.49,19,0.632,GOOD
5965,Manufacturer_5965,247.1,25.03,0.53,77.105,3.659,0.11,44.465,75.62,77.599,3.83,0.72,85.219,97.96,2.69,5,11,4,2,14.264,9.37,2531,74.509,2.183,75.574,67.386,191.843,39.22,0.86,55.798,44.996,40,40.915,20,0.794,EXCELLENT
5966,Manufacturer_5966,449.791,15.84,0.97,22.546,3.896,1.6,85.455,67.707,60.256,4.961,8.2,53.838,77.9,2.72,4,4,4,0,65.463,10.77,2089,10.42,1.85,7.131,80.872,187.779,39.04,7.66,88.277,25.551,46,38.019,23,0.489,FAIR
5967,Manufacturer_5967,454.803,21.35,0.53,88.174,3.96,2.41,65.539,20.459,49.558,2.123,5.35,84.399,87.71,0.97,4,18,3,2,35.803,14.59,3177,25.007,2.361,10.415,60.747,82.967,90.99,5.64,77.768,39.104,5,43.059,16,0.68,GOOD
5968,Manufacturer_5968,52.834,19.63,0.87,95.324,2.775,0.88,15.994,7.707,0.423,2.588,8.98,83.213,75.54,3.23,1,1,2,2,75.58,2.54,601,98.224,4.761,74.888,97.046,20.163,65.27,5.19,75.871,6.455,8,30.577,24,0.574,FAIR
5969,Manufacturer_5969,468.882,16.44,0.69,91.105,3.096,1.37,49.887,91.176,60.717,3.472,6.88,99.807,85.21,0.96,1,9,3,1,49.202,7.97,2763,26.144,1.475,92.476,22.511,198.925,63.08,3.92,68.777,36.287,37,9.134,22,0.7,EXCELLENT
5970,Manufacturer_5970,414.512,26.57,0.97,93.042,2.408,0.6,93.167,62.199,42.038,3.793,0.45,45.351,80.89,2.75,1,1,1,0,46.336,0.38,2533,80.867,3.161,66.283,41.716,229.565,36.3,4.17,95.782,60.026,52,32.681,14,0.729,EXCELLENT
5971,Manufacturer_5971,397.742,31.52,0.71,21.227,4.775,1.05,43.922,70.656,33.253,3.872,7.89,73.03,60.74,3.39,3,4,0,2,78.937,6.07,3204,97.005,3.61,95.768,68.903,137.294,38.58,2.41,90.203,46.675,23,65.292,15,0.434,FAIR
5972,Manufacturer_5972,108.447,5.16,0.91,98.223,4.172,2.3,47.055,38.601,98.877,2.181,1.99,81.819,94.64,4.08,1,9,3,1,51.257,12.23,1234,10.5,2.323,85.656,72.043,151.717,93.19,5.52,55.693,75.189,27,47.412,23,0.834,EXCELLENT
5973,Manufacturer_5973,404.508,33.01,0.64,49.309,2.139,1.34,94.136,24.161,70.037,2.369,1.35,51.559,74.26,2.76,2,6,1,1,23.523,13.93,384,63.509,4.426,28.449,10.272,421.805,42.47,2.1,96.214,72.706,48,27.143,1,0.641,GOOD
5974,Manufacturer_5974,426.565,20.35,0.65,89.542,3.648,1.4,13.581,53.062,53.988,4.834,5.67,86.673,77.97,3.11,6,9,4,2,41.145,8.63,3272,23.786,3.759,66.638,33.686,432.745,82.65,7.36,99.927,77.011,24,7.001,8,0.721,EXCELLENT
5975,Manufacturer_5975,151.684,26.02,0.8,34.945,3.029,2.39,73.504,7.788,86.872,2.226,4.46,71.062,73.79,3.66,6,14,2,2,8.697,1.82,4518,98.55,1.69,22.276,62.113,344.135,54.13,0.16,92.072,30.882,48,29.059,26,0.689,GOOD
5976,Manufacturer_5976,476.607,30.67,1.0,55.722,4.446,2.31,29.916,79.998,22.71,3.257,3.09,62.398,79.33,1.88,2,19,1,2,70.346,12.88,818,37.698,2.093,46.437,86.194,351.697,3.85,4.48,65.276,59.736,20,49.485,15,0.763,EXCELLENT
5977,Manufacturer_5977,34.431,19.01,0.76,23.533,3.031,0.64,86.589,65.451,61.991,3.732,5.93,61.763,79.86,0.33,5,13,4,1,61.066,12.43,3071,36.848,3.015,20.905,6.976,387.761,14.52,2.25,85.391,7.047,15,22.287,11,0.521,FAIR
5978,Manufacturer_5978,83.456,30.05,0.97,23.206,3.932,1.3,5.436,76.163,86.092,2.942,7.46,61.939,85.3,1.55,6,5,3,0,57.684,5.09,1034,44.577,2.346,66.281,64.67,341.294,36.61,6.3,62.166,64.234,31,19.75,26,0.535,FAIR
5979,Manufacturer_5979,273.415,10.33,0.89,95.462,2.497,2.56,99.04,56.926,12.359,2.767,4.98,86.493,75.03,0.68,1,5,3,2,48.686,13.77,3392,52.403,4.431,64.193,47.0,417.87,69.97,9.11,70.579,0.56,37,43.879,5,0.681,GOOD
